frame,track_id,direction,class,img_x,img_y,world_x_m,world_y_m,speed_kmh,lane,conf
8732,635,North,car,871,235,9.756,-4.154,6.0,3,0.725
8732,647,North,car,486,195,2.408,0.639,12.2,1,0.678
8732,610,East,car,939,185,4.326,3.694,0.1,3,0.669
8732,638,East,car,856,152,1.152,2.576,0.2,1,0.519
8732,636,North,car,546,124,6.444,4.604,4.4,3,0.469
8732,650,North,car,506,131,4.657,5.1,8.3,2,0.422
8732,595,East,car,906,143,1.637,5.557,0.4,1,0.312
8732,634,West,car,51,586,6.41,13.859,0.1,2,0.306
8733,564,North,car,732,376,5.299,-6.374,8.4,3,0.896
8733,579,West,car,334,493,5.575,3.189,0.0,2,0.892
8733,600,West,car,221,451,3.755,6.533,0.0,3,0.878
8733,594,West,car,146,549,5.94,9.701,0.0,2,0.875
8733,588,West,car,315,609,8.196,4.269,0.0,1,0.873
8733,593,West,car,135,652,8.644,10.468,0.0,1,0.83
8733,642,North,car,580,219,4.859,-1.784,9.8,3,0.813
8733,635,North,car,873,235,9.781,-4.164,5.9,3,0.794
8733,619,North,car,601,170,6.593,0.263,4.7,3,0.723
8733,647,North,car,487,196,2.425,0.523,11.9,1,0.706
8733,610,East,car,939,185,4.323,3.692,0.1,3,0.651
8733,638,East,car,856,152,1.148,2.579,0.0,1,0.464
8733,650,North,car,507,132,4.67,4.975,8.5,2,0.453
8733,636,North,car,547,124,6.462,4.519,4.6,3,0.433
8733,634,West,car,51,585,6.408,13.861,0.1,2,0.328
8733,639,North,truck,736,520,3.908,-8.123,8.5,3,0.303
8733,595,East,car,906,143,1.635,5.553,0.3,1,0.269
8734,564,North,car,736,383,5.268,-6.489,8.5,3,0.914
8734,579,West,car,334,493,5.576,3.188,0.0,2,0.89
8734,600,West,car,221,451,3.755,6.533,0.0,3,0.873
8734,594,West,car,146,549,5.939,9.7,0.0,2,0.868
8734,588,West,car,315,609,8.197,4.27,0.0,1,0.823
8734,593,West,car,135,652,8.642,10.467,0.0,1,0.822
8734,639,North,truck,806,524,4.727,-8.182,9.5,3,0.809
8734,642,North,car,582,221,4.863,-1.87,9.9,3,0.808
8734,635,North,car,876,235,9.819,-4.186,5.8,3,0.757
8734,647,North,car,488,198,2.435,0.399,11.9,1,0.725
8734,619,North,car,603,171,6.623,0.187,4.7,3,0.683
8734,610,East,car,939,185,4.323,3.685,0.0,3,0.657
8734,650,North,car,508,132,4.694,4.954,8.4,2,0.482
8734,638,East,car,856,152,1.149,2.581,0.0,1,0.463
8734,636,North,car,548,125,6.468,4.452,4.9,3,0.449
8734,634,West,car,51,585,6.405,13.861,0.0,2,0.319
8735,564,North,car,740,388,5.276,-6.562,8.4,3,0.906
8735,579,West,car,334,493,5.577,3.19,0.1,2,0.889
8735,588,West,car,315,609,8.197,4.269,0.0,1,0.872
8735,600,West,car,221,451,3.753,6.534,0.0,3,0.869
8735,594,West,car,146,549,5.939,9.7,0.0,2,0.863
8735,593,West,car,135,652,8.64,10.47,0.0,1,0.808
8735,642,North,car,584,224,4.856,-1.991,10.2,3,0.807
8735,639,North,truck,809,528,4.719,-8.22,9.3,3,0.76
8735,635,North,car,880,235,9.871,-4.2,5.7,3,0.734
8735,647,North,car,489,200,2.431,0.288,12.0,1,0.652
8735,610,East,car,939,185,4.323,3.688,0.0,3,0.63
8735,619,North,car,604,170,6.67,0.184,4.7,3,0.49
8735,638,East,car,856,152,1.15,2.58,0.0,1,0.431
8735,636,North,car,549,125,6.496,4.402,4.9,3,0.424
8735,650,North,car,509,133,4.697,4.878,8.2,2,0.406
8735,634,West,car,51,585,6.407,13.861,0.1,2,0.306
8736,564,North,car,745,392,5.286,-6.633,8.3,3,0.914
8736,579,West,car,334,493,5.568,3.194,0.0,2,0.901
8736,594,West,car,145,549,5.933,9.709,0.0,2,0.879
8736,588,West,car,316,610,8.201,4.258,0.0,1,0.876
8736,600,West,car,221,451,3.761,6.539,0.0,3,0.865
8736,635,North,car,884,234,9.932,-4.206,5.7,3,0.829
8736,593,West,car,135,652,8.661,10.455,0.1,1,0.797
8736,642,North,car,585,226,4.864,-2.085,10.1,3,0.76
8736,619,North,car,605,172,6.647,0.107,4.8,3,0.74
8736,647,North,car,490,201,2.468,0.184,12.0,1,0.688
8736,610,East,car,939,185,4.331,3.666,0.0,3,0.651
8736,639,North,truck,742,532,3.895,-8.241,7.8,3,0.548
8736,636,North,car,549,126,6.482,4.328,5.1,3,0.474
8736,638,East,car,856,152,1.14,2.584,0.0,1,0.452
8736,650,North,car,509,133,4.703,4.843,8.0,2,0.371
8737,579,West,car,334,493,5.565,3.194,0.0,2,0.903
8737,564,North,car,749,397,5.289,-6.703,8.2,3,0.886
8737,594,West,car,145,549,5.934,9.703,0.0,2,0.885
8737,588,West,car,316,610,8.202,4.259,0.0,1,0.884
8737,600,West,car,221,451,3.762,6.54,0.0,3,0.87
8737,593,West,car,135,653,8.662,10.459,0.1,1,0.815
8737,635,North,car,887,234,9.976,-4.22,5.6,3,0.789
8737,642,North,car,587,228,4.854,-2.192,10.2,3,0.787
8737,619,North,car,606,173,6.64,0.042,4.9,3,0.752
8737,647,North,car,491,204,2.453,0.044,12.1,1,0.747
8737,610,East,car,939,185,4.331,3.663,0.1,3,0.65
8737,636,North,car,550,126,6.49,4.275,5.2,3,0.502
8737,650,North,car,509,134,4.692,4.748,8.1,2,0.501
8737,638,East,car,856,152,1.139,2.583,0.0,1,0.469
8737,639,North,truck,745,536,3.898,-8.273,7.6,3,0.363
8737,595,East,car,906,143,1.671,5.544,0.2,1,0.25
8738,579,West,car,334,493,5.561,3.193,0.0,2,0.903
8738,564,North,car,753,402,5.291,-6.781,8.2,3,0.891
8738,594,West,car,146,549,5.932,9.701,0.0,2,0.89
8738,588,West,car,316,610,8.201,4.26,0.0,1,0.883
8738,600,West,car,221,451,3.761,6.538,0.0,3,0.875
8738,642,North,car,589,231,4.849,-2.296,10.1,3,0.85
8738,593,West,car,135,653,8.662,10.457,0.1,1,0.827
8738,635,North,car,890,234,10.009,-4.231,5.5,3,0.814
8738,647,North,car,492,206,2.467,-0.077,12.3,1,0.799
8738,619,North,car,607,174,6.648,-0.028,4.9,3,0.784
8738,610,East,car,939,185,4.332,3.667,0.0,3,0.651
8738,650,North,car,510,135,4.715,4.637,8.2,2,0.52
8738,636,North,car,551,126,6.513,4.214,5.3,3,0.49
8738,638,East,car,856,152,1.14,2.579,0.0,1,0.471
8738,639,North,truck,816,540,4.702,-8.326,8.5,3,0.404
8739,579,West,car,334,493,5.564,3.194,0.0,2,0.904
8739,594,West,car,146,549,5.933,9.7,0.0,2,0.891
8739,588,West,car,316,609,8.199,4.261,0.0,1,0.887
8739,600,West,car,221,451,3.761,6.539,0.0,3,0.875
8739,564,North,car,758,407,5.293,-6.852,8.1,3,0.855
8739,593,West,car,135,653,8.668,10.458,0.1,1,0.83
8739,635,North,car,893,235,10.03,-4.251,5.4,3,0.782
8739,647,North,car,493,208,2.476,-0.234,12.2,1,0.778
8739,642,North,car,591,233,4.861,-2.396,10.2,3,0.771
8739,619,North,car,609,175,6.669,-0.135,5.4,3,0.758
8739,610,East,car,939,185,4.333,3.667,0.0,3,0.66
8739,638,East,car,856,152,1.142,2.579,0.0,1,0.515
8739,650,North,car,511,136,4.702,4.521,8.4,2,0.451
8739,636,North,car,552,127,6.527,4.156,5.4,3,0.349
8739,639,North,truck,750,544,3.898,-8.35,7.1,3,0.344
8740,564,North,car,761,412,5.285,-6.926,8.1,3,0.921
8740,579,West,car,334,493,5.564,3.194,0.0,2,0.905
8740,594,West,car,146,549,5.932,9.699,0.0,2,0.892
8740,588,West,car,316,609,8.199,4.265,0.0,1,0.89
8740,600,West,car,221,451,3.762,6.535,0.0,3,0.878
8740,593,West,car,135,653,8.666,10.458,0.1,1,0.832
8740,635,North,car,897,235,10.08,-4.268,5.4,3,0.801
8740,642,North,car,593,235,4.87,-2.5,10.1,3,0.794
8740,647,North,car,495,210,2.496,-0.354,12.0,1,0.782
8740,610,East,car,939,185,4.333,3.664,0.0,3,0.707
8740,619,North,car,612,176,6.706,-0.207,5.5,3,0.694
8740,638,East,car,856,152,1.142,2.578,0.0,1,0.579
8740,650,North,car,512,136,4.726,4.473,8.5,2,0.538
8740,636,North,car,552,128,6.515,4.084,5.4,3,0.412
8740,639,North,truck,755,549,3.917,-8.392,6.8,3,0.342
8740,595,East,car,906,143,1.662,5.535,0.3,1,0.292
8741,564,North,car,766,417,5.286,-7.001,8.1,3,0.928
8741,579,West,car,334,493,5.565,3.194,0.0,2,0.907
8741,594,West,car,146,549,5.933,9.696,0.0,2,0.893
8741,600,West,car,221,451,3.761,6.538,0.0,3,0.881
8741,588,West,car,316,609,8.193,4.263,0.1,1,0.876
8741,642,North,car,596,238,4.902,-2.61,10.2,3,0.839
8741,593,West,car,135,653,8.665,10.457,0.1,1,0.836
8741,647,North,car,496,212,2.493,-0.485,12.1,1,0.819
8741,635,North,car,900,235,10.128,-4.28,5.3,3,0.759
8741,610,East,car,939,185,4.335,3.664,0.0,3,0.707
8741,619,North,car,614,177,6.727,-0.308,5.6,3,0.687
8741,638,East,car,856,152,1.144,2.577,0.0,1,0.585
8741,650,North,car,513,137,4.742,4.384,8.4,2,0.514
8741,639,North,truck,755,554,3.886,-8.435,6.6,3,0.424
8741,636,North,car,553,128,6.56,4.056,5.5,3,0.371
8741,595,East,car,906,143,1.664,5.535,0.2,1,0.286
8742,564,North,car,771,422,5.292,-7.07,8.0,3,0.935
8742,579,West,car,334,493,5.566,3.194,0.0,2,0.906
8742,594,West,car,146,549,5.933,9.695,0.0,2,0.891
8742,600,West,car,221,451,3.762,6.536,0.0,3,0.873
8742,642,North,car,598,240,4.9,-2.717,10.3,3,0.832
8742,593,West,car,135,653,8.667,10.457,0.1,1,0.828
8742,647,North,car,498,215,2.519,-0.636,12.2,1,0.811
8742,635,North,car,904,235,10.172,-4.291,5.3,3,0.783
8742,610,East,car,939,185,4.336,3.66,0.1,3,0.687
8742,619,North,car,617,178,6.773,-0.375,6.8,3,0.585
8742,638,East,car,856,152,1.145,2.577,0.0,1,0.573
8742,588,West,car,316,609,8.198,4.261,0.0,1,0.532
8742,650,North,car,513,136,4.776,4.391,8.0,2,0.485
8742,636,North,car,554,129,6.532,3.922,5.8,3,0.39
8742,639,North,truck,757,559,3.868,-8.479,6.3,3,0.282
8742,595,East,car,906,143,1.656,5.55,0.2,1,0.262
8743,564,North,car,775,428,5.287,-7.147,8.0,3,0.926
8743,579,West,car,334,493,5.566,3.194,0.0,2,0.909
8743,594,West,car,146,549,5.935,9.696,0.0,2,0.894
8743,600,West,car,221,451,3.762,6.537,0.0,3,0.879
8743,642,North,car,601,243,4.905,-2.841,10.5,3,0.851
8743,593,West,car,135,653,8.667,10.458,0.1,1,0.834
8743,635,North,car,907,234,10.213,-4.299,5.1,3,0.786
8743,647,North,car,499,218,2.517,-0.828,12.5,1,0.771
8743,610,East,car,939,185,4.334,3.66,0.1,3,0.693
8743,588,West,car,316,609,8.193,4.263,0.1,1,0.678
8743,619,North,car,619,179,6.804,-0.419,6.7,3,0.64
8743,638,East,car,856,152,1.145,2.577,0.0,1,0.605
8743,650,North,car,514,138,4.767,4.227,8.4,2,0.57
8743,636,North,car,554,130,6.515,3.857,5.6,3,0.446
8743,595,East,car,906,143,1.658,5.548,0.2,1,0.278
8743,639,North,truck,761,563,3.886,-8.517,6.1,3,0.262
8744,564,North,car,780,433,5.283,-7.221,7.9,3,0.929
8744,579,West,car,334,493,5.562,3.194,0.0,2,0.911
8744,594,West,car,146,549,5.932,9.695,0.0,2,0.897
8744,588,West,car,316,609,8.198,4.263,0.0,1,0.893
8744,600,West,car,221,451,3.762,6.535,0.0,3,0.886
8744,642,North,car,603,246,4.918,-2.933,10.4,3,0.878
8744,593,West,car,135,653,8.667,10.458,0.1,1,0.847
8744,647,North,car,501,220,2.546,-0.912,12.4,1,0.8
8744,635,North,car,910,234,10.255,-4.309,5.1,3,0.788
8744,610,East,car,939,185,4.333,3.666,0.1,3,0.709
8744,619,North,car,620,179,6.832,-0.47,6.7,3,0.695
8744,638,East,car,856,152,1.145,2.577,0.0,1,0.654
8744,650,North,car,515,138,4.793,4.154,8.2,2,0.599
8744,636,North,car,555,130,6.522,3.803,5.7,3,0.527
8744,595,East,car,906,143,1.65,5.559,0.2,1,0.318
8744,639,North,truck,764,569,3.881,-8.563,5.8,3,0.312
8745,579,West,car,334,493,5.563,3.195,0.0,2,0.908
8745,594,West,car,146,549,5.931,9.695,0.0,2,0.888
8745,600,West,car,221,451,3.762,6.536,0.0,3,0.878
8745,642,North,car,606,248,4.929,-3.047,10.4,3,0.859
8745,593,West,car,135,653,8.666,10.458,0.1,1,0.825
8745,564,North,car,784,439,5.278,-7.293,7.8,3,0.804
8745,647,North,car,502,222,2.552,-1.026,12.5,1,0.78
8745,635,North,car,913,234,10.295,-4.324,5.1,3,0.713
8745,619,North,car,622,181,6.837,-0.568,6.9,3,0.692
8745,610,East,car,939,185,4.336,3.669,0.0,3,0.673
8745,588,West,car,316,609,8.198,4.264,0.0,1,0.613
8745,650,North,car,517,140,4.801,3.988,8.6,2,0.601
8745,638,East,car,856,152,1.146,2.579,0.0,1,0.585
8745,636,North,car,555,130,6.527,3.78,5.6,3,0.481
8745,639,North,truck,771,574,3.923,-8.603,5.6,3,0.43
8745,653,North,car,452,127,2.154,7.573,0.0,1,0.338
8745,595,East,car,906,143,1.636,5.556,0.1,1,0.28
8746,564,North,car,789,444,5.279,-7.359,7.8,3,0.927
8746,579,West,car,334,493,5.559,3.193,0.0,2,0.911
8746,594,West,car,146,549,5.931,9.695,0.1,2,0.889
8746,600,West,car,221,451,3.761,6.537,0.0,3,0.88
8746,593,West,car,135,653,8.666,10.457,0.1,1,0.832
8746,642,North,car,608,252,4.916,-3.159,10.5,3,0.821
8746,635,North,car,918,234,10.358,-4.328,5.0,3,0.766
8746,619,North,car,625,182,6.841,-0.678,7.2,3,0.759
8746,647,North,car,503,224,2.565,-1.174,12.8,1,0.751
8746,610,East,car,939,185,4.337,3.667,0.0,3,0.668
8746,588,West,car,316,609,8.198,4.263,0.0,1,0.641
8746,650,North,car,517,141,4.78,3.842,8.9,2,0.629
8746,638,East,car,856,152,1.146,2.578,0.0,1,0.594
8746,636,North,car,556,131,6.502,3.698,5.8,3,0.488
8746,654,West,car,315,609,8.192,4.264,0.0,1,0.439
8746,639,North,truck,747,579,3.611,-8.649,5.2,3,0.411
8746,595,East,car,906,143,1.642,5.525,0.2,1,0.272
8747,564,North,car,793,450,5.282,-7.423,7.8,3,0.939
8747,579,West,car,334,493,5.558,3.194,0.0,2,0.91
8747,594,West,car,146,549,5.931,9.695,0.0,2,0.887
8747,600,West,car,221,451,3.76,6.538,0.0,3,0.878
8747,642,North,car,610,254,4.935,-3.24,10.5,3,0.866
8747,593,West,car,135,653,8.667,10.458,0.1,1,0.831
8747,635,North,car,920,233,10.39,-4.334,5.0,3,0.792
8747,619,North,car,627,185,6.845,-0.817,7.3,3,0.783
8747,647,North,car,505,226,2.583,-1.249,12.6,1,0.782
8747,610,East,car,939,185,4.337,3.664,0.1,3,0.682
8747,638,East,car,856,152,1.146,2.579,0.0,1,0.597
8747,650,North,car,518,142,4.799,3.759,8.9,2,0.575
8747,588,West,car,316,609,8.198,4.26,0.1,1,0.574
8747,654,West,car,316,609,8.192,4.261,0.4,1,0.469
8747,636,North,car,556,132,6.489,3.654,5.9,3,0.466
8747,639,North,truck,754,585,3.65,-8.693,5.0,3,0.417
8747,653,North,car,453,128,2.18,7.406,8.5,1,0.365
8747,595,East,car,906,143,1.637,5.538,0.2,1,0.279
8748,564,North,car,798,455,5.285,-7.489,7.7,3,0.941
8748,579,West,car,334,493,5.559,3.194,0.0,2,0.908
8748,594,West,car,146,549,5.93,9.696,0.0,2,0.885
8748,600,West,car,221,451,3.761,6.538,0.0,3,0.872
8748,619,North,car,630,185,6.91,-0.831,7.4,3,0.833
8748,642,North,car,612,257,4.915,-3.362,10.5,3,0.826
8748,593,West,car,135,653,8.666,10.459,0.1,1,0.822
8748,647,North,car,506,228,2.58,-1.386,13.1,1,0.772
8748,639,North,truck,780,591,3.896,-8.744,5.0,3,0.77
8748,610,East,car,939,185,4.336,3.657,0.1,3,0.664
8748,654,West,car,316,609,8.192,4.263,0.1,1,0.649
8748,650,North,car,519,143,4.799,3.676,9.0,2,0.611
8748,638,East,car,856,152,1.146,2.577,0.0,1,0.557
8748,636,North,car,557,132,6.515,3.553,6.1,3,0.525
8748,653,North,car,453,129,2.172,7.232,11.5,1,0.371
8748,588,West,car,316,609,8.198,4.262,0.0,1,0.277
8748,595,East,car,906,143,1.64,5.547,0.2,1,0.252
8749,564,North,car,803,461,5.279,-7.555,7.5,3,0.948
8749,579,West,car,334,493,5.557,3.195,0.0,2,0.909
8749,594,West,car,146,549,5.931,9.696,0.0,2,0.884
8749,642,North,car,615,259,4.942,-3.453,10.6,3,0.874
8749,600,West,car,221,451,3.76,6.538,0.0,3,0.873
8749,619,North,car,632,186,6.942,-0.904,7.5,3,0.835
8749,593,West,car,135,653,8.667,10.459,0.1,1,0.825
8749,647,North,car,507,232,2.573,-1.557,13.6,1,0.794
8749,635,North,car,926,233,10.477,-4.338,4.9,3,0.693
8749,588,West,car,316,609,8.197,4.261,0.0,1,0.692
8749,610,East,car,939,185,4.334,3.663,0.1,3,0.659
8749,650,North,car,519,144,4.783,3.553,9.2,2,0.628
8749,638,East,car,856,152,1.145,2.582,0.0,1,0.57
8749,636,North,car,559,132,6.562,3.504,5.9,3,0.527
8749,639,North,truck,783,597,3.892,-8.784,4.8,3,0.511
8749,654,West,car,316,609,8.192,4.262,0.1,1,0.389
8749,653,North,car,454,131,2.152,6.954,15.6,1,0.348
8750,564,North,car,808,466,5.284,-7.619,7.5,3,0.945
8750,579,West,car,334,493,5.556,3.195,0.0,2,0.906
8750,588,West,car,316,609,8.197,4.26,0.1,1,0.892
8750,594,West,car,146,549,5.931,9.697,0.0,2,0.882
8750,600,West,car,221,451,3.757,6.535,0.0,3,0.869
8750,639,North,truck,785,603,3.877,-8.833,4.6,3,0.858
8750,642,North,car,619,263,4.951,-3.574,10.6,3,0.858
8750,593,West,car,135,653,8.667,10.459,0.1,1,0.826
8750,647,North,car,509,235,2.584,-1.696,14.0,1,0.817
8750,619,North,car,634,186,6.986,-0.928,7.5,3,0.796
8750,635,North,car,927,232,10.509,-4.336,4.8,3,0.724
8750,610,East,car,939,185,4.336,3.658,0.1,3,0.65
8750,650,North,car,520,144,4.808,3.506,9.1,2,0.593
8750,638,East,car,856,152,1.145,2.581,0.0,1,0.574
8750,636,North,car,558,133,6.515,3.484,5.8,3,0.365
8750,653,North,car,454,132,2.161,6.89,13.8,1,0.313
8750,574,South,car,955,689,0.788,14.327,0.0,3,0.265
8751,564,North,car,813,472,5.282,-7.685,7.5,3,0.928
8751,579,West,car,334,493,5.558,3.194,0.0,2,0.908
8751,588,West,car,316,609,8.197,4.259,0.0,1,0.893
8751,594,West,car,146,549,5.932,9.697,0.0,2,0.886
8751,600,West,car,221,451,3.758,6.534,0.0,3,0.875
8751,642,North,car,621,266,4.936,-3.682,10.6,3,0.858
8751,647,North,car,510,237,2.601,-1.824,13.8,1,0.836
8751,593,West,car,135,653,8.667,10.459,0.1,1,0.834
8751,619,North,car,637,187,7.025,-1.005,7.7,3,0.802
8751,635,North,car,930,232,10.546,-4.342,4.7,3,0.764
8751,610,East,car,939,185,4.335,3.665,0.1,3,0.66
8751,650,North,car,521,145,4.803,3.403,9.1,2,0.616
8751,639,North,truck,790,609,3.888,-8.876,4.4,3,0.58
8751,638,East,car,856,152,1.146,2.582,0.0,1,0.577
8751,636,North,car,558,134,6.481,3.393,5.9,3,0.418
8751,653,North,car,454,133,2.133,6.688,14.9,1,0.319
8751,634,West,car,51,585,6.386,13.871,0.1,2,0.254
8752,564,North,car,817,479,5.266,-7.76,7.4,3,0.933
8752,579,West,car,334,493,5.559,3.195,0.0,2,0.908
8752,588,West,car,316,609,8.198,4.259,0.0,1,0.892
8752,594,West,car,146,549,5.93,9.696,0.0,2,0.885
8752,600,West,car,221,451,3.758,6.534,0.0,3,0.871
8752,593,West,car,135,653,8.667,10.462,0.1,1,0.832
8752,619,North,car,640,187,7.077,-1.076,7.6,3,0.831
8752,647,North,car,512,240,2.615,-1.952,13.8,1,0.83
8752,642,North,car,624,269,4.95,-3.791,10.6,3,0.8
8752,635,North,car,932,232,10.576,-4.346,4.6,3,0.777
8752,650,North,car,522,146,4.825,3.339,9.1,2,0.642
8752,610,East,car,939,185,4.33,3.678,0.0,3,0.638
8752,638,East,car,856,152,1.146,2.583,0.0,1,0.544
8752,636,North,car,561,135,6.549,3.28,6.1,3,0.48
8752,655,West,car,36,679,9.053,14.779,0.0,1,0.424
8752,639,North,truck,777,614,3.715,-8.915,4.1,3,0.347
8752,653,North,car,454,134,2.122,6.557,14.6,1,0.324
8753,564,North,car,823,486,5.263,-7.828,7.4,3,0.916
8753,579,West,car,334,493,5.561,3.194,0.0,2,0.905
8753,588,West,car,316,609,8.198,4.26,0.0,1,0.886
8753,594,West,car,146,549,5.931,9.696,0.0,2,0.879
8753,600,West,car,221,451,3.759,6.534,0.0,3,0.867
8753,647,North,car,513,242,2.617,-2.058,13.2,1,0.86
8753,619,North,car,644,188,7.126,-1.157,7.8,3,0.826
8753,593,West,car,135,653,8.667,10.462,0.1,1,0.815
8753,642,North,car,626,273,4.945,-3.894,10.6,3,0.782
8753,635,North,car,936,231,10.631,-4.349,4.6,3,0.759
8753,610,East,car,939,185,4.329,3.68,0.0,3,0.635
8753,650,North,car,523,147,4.816,3.212,9.3,2,0.594
8753,638,East,car,856,152,1.146,2.583,0.0,1,0.508
8753,636,North,car,563,135,6.577,3.185,6.3,3,0.458
8753,655,West,car,36,679,9.053,14.779,0.0,1,0.426
8753,639,North,truck,796,622,3.862,-8.966,4.1,3,0.423
8753,653,North,car,455,135,2.128,6.509,13.4,1,0.334
8754,564,North,car,828,491,5.278,-7.88,7.3,3,0.95
8754,579,West,car,334,493,5.562,3.195,0.0,2,0.904
8754,588,West,car,316,609,8.198,4.261,0.0,1,0.887
8754,647,North,car,515,246,2.638,-2.214,13.1,1,0.879
8754,594,West,car,146,549,5.931,9.695,0.0,2,0.876
8754,600,West,car,221,451,3.76,6.533,0.0,3,0.862
8754,619,North,car,646,189,7.148,-1.226,8.0,3,0.816
8754,593,West,car,135,653,8.668,10.462,0.1,1,0.808
8754,635,North,car,940,231,10.685,-4.353,4.6,3,0.644
8754,610,East,car,939,185,4.329,3.682,0.0,3,0.634
8754,642,North,car,629,276,4.956,-3.993,10.6,3,0.588
8754,639,North,truck,801,628,3.877,-9.011,4.1,3,0.559
8754,650,North,car,524,148,4.824,3.123,9.0,2,0.547
8754,638,East,car,856,152,1.148,2.584,0.0,1,0.503
8754,655,West,car,36,679,9.054,14.779,0.0,1,0.416
8754,636,North,car,564,137,6.574,3.075,6.4,3,0.393
8754,653,North,car,455,136,2.114,6.361,13.6,1,0.3
8755,564,North,car,833,497,5.274,-7.938,7.2,3,0.928
8755,647,North,car,517,249,2.645,-2.361,13.0,1,0.902
8755,579,West,car,334,493,5.565,3.196,0.0,2,0.898
8755,588,West,car,316,609,8.199,4.262,0.0,1,0.878
8755,594,West,car,146,549,5.931,9.696,0.0,2,0.871
8755,600,West,car,221,451,3.76,6.535,0.0,3,0.854
8755,642,North,car,632,279,4.971,-4.092,10.5,3,0.85
8755,619,North,car,649,191,7.159,-1.321,7.9,3,0.812
8755,593,West,car,135,653,8.668,10.461,0.1,1,0.798
8755,635,North,car,941,230,10.713,-4.35,4.5,3,0.702
8755,610,East,car,939,185,4.329,3.685,0.0,3,0.642
8755,639,North,truck,805,635,3.871,-9.055,4.1,3,0.607
8755,638,East,car,856,152,1.149,2.582,0.0,1,0.51
8755,650,North,car,524,149,4.828,3.021,9.1,2,0.468
8755,655,West,car,36,679,9.054,14.78,0.0,1,0.407
8755,636,North,car,564,137,6.592,3.041,6.4,3,0.4
8755,653,North,car,455,137,2.114,6.18,14.0,1,0.281
8756,647,North,car,518,252,2.642,-2.465,13.0,1,0.91
8756,642,North,car,636,283,4.983,-4.208,10.6,3,0.904
8756,579,West,car,334,493,5.563,3.196,0.0,2,0.901
8756,588,West,car,316,609,8.198,4.261,0.0,1,0.881
8756,594,West,car,146,549,5.93,9.696,0.0,2,0.876
8756,600,West,car,221,451,3.76,6.534,0.0,3,0.86
8756,619,North,car,652,192,7.197,-1.403,7.9,3,0.824
8756,593,West,car,135,653,8.669,10.461,0.1,1,0.811
8756,635,North,car,943,229,10.752,-4.339,4.4,3,0.728
8756,610,East,car,939,185,4.325,3.698,0.1,3,0.649
8756,564,North,car,838,501,5.296,-7.979,7.1,3,0.593
8756,638,East,car,856,152,1.148,2.581,0.0,1,0.518
8756,650,North,car,525,150,4.839,2.961,9.0,2,0.453
8756,655,West,car,36,679,9.055,14.78,0.0,1,0.406
8756,636,North,car,566,138,6.578,2.901,6.6,3,0.375
8757,647,North,car,521,254,2.681,-2.594,13.0,1,0.925
8757,564,North,car,847,514,5.276,-8.105,7.3,3,0.91
8757,579,West,car,334,493,5.563,3.197,0.0,2,0.9
8757,594,West,car,146,549,5.93,9.696,0.0,2,0.874
8757,600,West,car,221,451,3.759,6.535,0.0,3,0.859
8757,588,West,car,316,609,8.198,4.261,0.0,1,0.853
8757,642,North,car,639,286,4.996,-4.311,10.6,3,0.845
8757,619,North,car,655,193,7.242,-1.479,7.9,3,0.814
8757,593,West,car,135,653,8.668,10.461,0.1,1,0.807
8757,635,North,car,945,229,10.791,-4.336,4.4,3,0.677
8757,610,East,car,939,185,4.336,3.669,0.0,3,0.627
8757,639,North,truck,812,648,3.862,-9.145,4.1,3,0.519
8757,638,East,car,856,152,1.148,2.583,0.0,1,0.496
8757,650,North,car,526,151,4.847,2.859,9.2,2,0.473
8757,655,West,car,36,679,9.055,14.779,0.0,1,0.403
8757,636,North,car,566,139,6.592,2.854,6.7,3,0.391
8757,653,North,car,457,140,2.123,5.844,14.5,1,0.275
8758,564,North,car,851,519,5.266,-8.153,7.1,3,0.935
8758,647,North,car,523,258,2.7,-2.734,13.1,1,0.913
8758,579,West,car,334,493,5.568,3.197,0.0,2,0.904
8758,588,West,car,316,609,8.198,4.261,0.0,1,0.888
8758,594,West,car,146,549,5.93,9.697,0.0,2,0.88
8758,600,West,car,221,451,3.76,6.536,0.0,3,0.866
8758,619,North,car,657,194,7.261,-1.543,7.8,3,0.857
8758,642,North,car,643,290,5.003,-4.418,10.6,3,0.842
8758,593,West,car,135,653,8.669,10.461,0.1,1,0.824
8758,635,North,car,947,228,10.843,-4.32,4.5,3,0.716
8758,610,East,car,939,185,4.334,3.672,0.0,3,0.665
8758,638,East,car,856,152,1.149,2.582,0.0,1,0.556
8758,650,North,car,527,152,4.838,2.739,9.2,2,0.524
8758,636,North,car,568,139,6.604,2.781,6.9,3,0.487
8758,639,North,truck,812,655,3.816,-9.19,4.1,3,0.381
8758,655,West,car,36,679,9.055,14.78,0.0,1,0.379
8758,653,North,car,455,140,2.058,5.838,13.5,1,0.376
8759,579,West,car,334,493,5.569,3.197,0.0,2,0.904
8759,588,West,car,316,609,8.199,4.264,0.0,1,0.891
8759,642,North,car,645,293,5.004,-4.515,10.6,3,0.881
8759,619,North,car,661,196,7.297,-1.645,8.0,3,0.879
8759,594,West,car,146,549,5.929,9.698,0.0,2,0.878
